image,desc,link,title
http://cnet4.cbsistatic.com/hub/i/r/2013/08/28/05bc33e7-f161-4686-8c5e-3e437dd04199/thumbnail/140x105/f5c51312dab876b930046fe4618d7153/3547391-1.jpg,"With its reasonable $100 price tag, AT&T's Galaxy Express' solid performance and respectable specs are a good deal -- but pass it up if you want a more powerful camera.,,,",/products/samsung-galaxy-express-at-t/,"Samsung Galaxy Express,"
http://cnet3.cbsistatic.com/hub/i/r/2014/02/12/487a8689-2a88-424b-9acb-177d18f27ff5/thumbnail/140x105/0f3593064a1559eb08695fa0b5b159b8/samsung-galaxy-axiom-u-s-cellular.jpg,"If you're looking for a midtier Android smartphone, the Samsung Galaxy Axiom's cheap price is hard to beat.,,,",/products/samsung-galaxy-axiom-u-s-cellular/,"Samsung Galaxy Axiom,"
http://cnet3.cbsistatic.com/hub/i/r/2013/08/28/6b7dd725-90ed-45b6-8e4d-aff70b6e2fb9/thumbnail/140x105/6582a5ee625e809140c45d92b74511e0/35451860-1.jpg,"The Samsung Galaxy Victory 4G LTE is a good Android choice, but for the same price, the LG Viper gives you greater camera power.","/products/samsung-galaxy-victory-4g-lte-sprint/,/products/samsung-galaxy-victory-4g-lte-sprint/prices/","Samsung Galaxy Victory 4G LTE,"
http://cnet4.cbsistatic.com/hub/i/r/2014/02/12/a19787eb-08e8-4a1f-8bf0-91174a604793/thumbnail/140x105/61c6e62e54300a18519952e9c2b9ec14/samsung-array-boost-mobile.jpg,"The Samsung Array excels at communication, but anyone wanting more out of a phone should look elsewhere.","/products/samsung-array-series/,/products/samsung-array-series/prices/","Samsung Array,"
http://cnet3.cbsistatic.com/hub/i/r/2014/02/12/8bd36396-795f-44f0-b96c-7624b9a21dd2/thumbnail/140x105/234e050e25e21435d52b6958044a392b/samsung-rugby-pro-at-t.jpg,"Samsung's Rugby Pro makes a good, affordable choice for people seeking a more rugged smartphone, but it won't satisfy those who need an ultradurable frame.","/products/samsung-rugby-pro-at-t/,/products/samsung-rugby-pro-at-t/prices/","Samsung Rugby Pro,"
http://cnet3.cbsistatic.com/hub/i/r/2012/09/26/aa53f17e-4d62-4f74-aaea-664af4fcb00d/thumbnail/140x105/9294d8eb236fd8bee23858be2001bd32/aa53f17e-4d62-4f74-aaea-664af4fcb00d.jpg,"Samsung delivers a powerful, boundary-pushing device that gets a lot right. Yet its complicated features and high price raise questions about its purpose.,,,",/products/samsung-galaxy-note-2/,Samsung Galaxy Note 2
http://cnet4.cbsistatic.com/hub/i/r/2014/02/12/985695e8-8fe1-487f-9659-648f00a5742c/thumbnail/140x105/89ee74ff9151f0d49d2696955c015999/samsung-galaxy-reverb-virgin-mobile.jpg,"If it wasn't for the HTC One V, the long-lasting Samsung Galaxy Reverb would be Virgin Mobile’s best Android smartphone.","/products/samsung-galaxy-reverb-virgin-mobile/,/products/samsung-galaxy-reverb-virgin-mobile/prices/","Samsung Galaxy Reverb,"
http://cnet3.cbsistatic.com/hub/i/r/2012/08/31/2a565fb5-cd7b-4d55-a437-6b18370efec4/thumbnail/140x105/bfd71da7b30da7ba8767ab69a24e4b7c/samsung-galaxy-rush-android-phone-cdma-3g-4-gb-3-5-tft-gray-boost.jpg,"Android 4.0 and an affordable price help make Boost Mobile's Samsung Galaxy Rush a decent no-contract option, but lower-end specs are disappointing nevertheless.","/products/samsung-galaxy-rush-boost-mobile/,/products/samsung-galaxy-rush-boost-mobile/prices/","Samsung Galaxy Rush,"
http://cnet3.cbsistatic.com/hub/i/r/2014/02/12/09d40e12-f532-4b69-aeb9-90231249c196/thumbnail/140x105/f390ec14c33e1c25304b07850aed807c/samsung-galaxy-s-ii-4g-boost-mobile.jpg,"Despite its age, the Samsung Galaxy S II 4G offers solid performance, a vibrant screen, and a great multimedia experience, which makes it the top dog on Boost Mobile.,,,",/products/samsung-galaxy-s-ii-4g-boost-mobile/,"Samsung Galaxy S II 4G,"
http://cnet4.cbsistatic.com/hub/i/r/2012/09/17/33ab7a87-d14d-4cc1-94a4-535729e45c94/thumbnail/140x105/0353a778361a503e705426281db76fb4/samsung-galaxy-s-relay-4g-sgh-t699-android-phone-gsm-umts-3g-8-gb-4-super-amoled-black-t-mobile.jpg,"Those looking for a QWERTY smartphone will gravitate to the thick and hearty Samsung Galaxy S Relay 4G, which has Android 4.0, strong hardware specs, and excellent call quality.,,,",/products/samsung-galaxy-s-relay-4g-t-mobile/,"Samsung Galaxy S Relay 4G,"
http://cnet3.cbsistatic.com/hub/i/r/2012/09/09/c5e281a0-f1d8-40e1-9d68-b916c2398d13/thumbnail/140x105/bcd43e0a1e30d519946fa1dbaf7db520/samsung-sch-i200-stellar-android-phone-cdma-4g-4-gb-4-tft-verizon.jpg,"A pretty solid entry-level Android 4.0 handset on its own, the Samsung Galaxy Stellar gets a huge bump in value from the $0 price tag.","/products/samsung-galaxy-stellar-verizon-wireless/,/products/samsung-galaxy-stellar-verizon-wireless/prices/","Samsung Galaxy Stellar,"
http://cnet3.cbsistatic.com/hub/i/r/2012/08/07/5a588446-4759-45ec-a298-34cdf13a211c/thumbnail/140x105/eeebab41712e711334307ada7434b327/samsung-sph-m350-entro-cellular-phone-cdma-3g-tft-black.jpg,You can't beat the Samsung Entro's no-contract price and simplicity when shopping for a dead-simple phone that only fields calls and texts.,"/products/samsung-entro-virgin-moblie/,/products/samsung-entro-virgin-moblie/prices/","Samsung Entro,"
http://cnet3.cbsistatic.com/hub/i/r/2012/09/06/e685c065-f48a-44b7-a28f-3b83eb1c4a68/thumbnail/140x105/f788f3958c5f3c80c5005344cefcde7d/samsung-sph-m390-montage-cellular-phone-cdma-tft-silver-virgin-mobile-with-paylo.jpg,"Virgin Mobile's budget-friendly Samsung Montage is a functional messaging phone without a contract, though its poor battery life and entry-level features hardly stand out in the crowd.","/products/samsung-montage-virgin-mobile/,/products/samsung-montage-virgin-mobile/prices/","Samsung Montage,"
http://cnet4.cbsistatic.com/hub/i/r/2012/08/10/d30b939c-87f0-48a2-8224-b9777fc0fe7d/thumbnail/140x105/b657d73c9e792b14eafc02c8d1fbf1f3/d30b939c-87f0-48a2-8224-b9777fc0fe7d.jpg,"An example of excellent call quality at a dirt-cheap price, the Samsung t159 excels at the basics, but stumbles on style.,,,",/products/samsung-t159-t-mobile/,"Samsung t159,"
http://cnet4.cbsistatic.com/hub/i/r/2012/08/02/5dde6507-bb76-11e2-8a8e-0291187978f3/thumbnail/140x105/6e8927e54859cbb607796a3c0c19c73d/Samsung_Galaxy_Lightray_4G_35408677__07.JPG,"Unless you're addicted to local TV and need anytime access, the Samsung Galaxy S Lightray 4G isn't money well spent.","/products/samsung-galaxy-s-lightray-4g-metropcs/,/products/samsung-galaxy-s-lightray-4g-metropcs/prices/","Samsung Galaxy S Lightray 4G,"
http://cnet3.cbsistatic.com/hub/i/r/2013/08/28/f7bcc8ed-59ca-46ee-9414-c4e91c27977e/thumbnail/140x105/f7ce3791058444079b291363e627a5ff/35340401-1.jpg,"The low specs, flat keyboard, and unattractive look outweigh the Samsung Intensity III's rugged design and call simulator.","/products/samsung-intensity-iii-verizon-wireless/,/products/samsung-intensity-iii-verizon-wireless/prices/","Samsung Intensity III,"
http://cnet3.cbsistatic.com/hub/i/r/2014/02/12/84b7995c-e151-4522-97ef-d08f62961582/thumbnail/140x105/aa226936c8393273a9364c90bdffb551/samsung-galaxy-s-iii-32gb-white-u-s-cellular.jpg,"Pumped with high-performing hardware and creative software features, the Samsung Galaxy S3 is an excellent, top-end phone that's neck and neck with the HTC One X.,,,",/products/samsung-galaxy-s-3-u-s-cellular/,"Samsung Galaxy S III,"
http://cnet4.cbsistatic.com/hub/i/r/2012/08/15/a3ffc47c-13a6-4a3d-adad-0fc6664ac2f4/thumbnail/140x105/7e726e3dfbcf200376614050343c2c0e/samsung-galaxy-note-sgh-t879-android-phone-gsm-umts-3g-16-gb-5-3-hd-super-amoled-navy-blue-t-mobile.jpg,"With its huge screen and throwback stylus, the Samsung Galaxy Note with Android 4.0 is a polarizing smartphone that winks at tablet territory. Those who like their screens extra-large will find a top-notch device that lets multimedia shine. The S Pen adds some artistic potential, but for some, the phone will simply be too big.,,,",/products/samsung-galaxy-note-t-mobile/,"Samsung Galaxy Note,"
http://cnet3.cbsistatic.com/hub/i/r/2014/02/12/3cbace2f-7927-4545-9701-c0949bc9358f/thumbnail/140x105/6cc063e913778af744c10ca3578027c9/samsung-galaxy-beam-unlocked.jpg,"Despite weak software, the Samsung Galaxy Beam's bright projector pushes boundaries, and strong smartphone features make it a worthy standalone device.,,,",/products/samsung-galaxy-beam-unlocked/,"Samsung Galaxy Beam,"
http://cnet4.cbsistatic.com/hub/i/r/2014/02/12/2420253d-4b1c-4b92-b2cf-08abe5ce9ffa/thumbnail/140x105/df4936760f6d2cc47d5fcd825375eff1/samsung-galaxy-exhilarate-at-t.jpg,"The value is high and the drawbacks are few and far between on the Samsung Galaxy Exhilarate.,,,",/products/samsung-galaxy-exhilarate-at-t/,"Samsung Galaxy Exhilarate,"
http://cnet3.cbsistatic.com/hub/i/r/2014/02/12/12dab718-cea3-4d64-9278-3f2e8d061ba6/thumbnail/140x105/3d37812042d244b5fd8f8824866bad95/samsung-galaxy-s-iii-16gb-amber-brown-verizon-wireless.jpg,"Pumped with high-performing hardware and creative software features, the Samsung Galaxy S3 is an excellent, top-end phone that's neck and neck with the HTC One X.","/products/samsung-galaxy-s-3-verizon-wireless/,/products/samsung-galaxy-s-3-verizon-wireless/prices/","Samsung Galaxy S III,"
http://cnet4.cbsistatic.com/hub/i/r/2012/06/20/71b1e474-368f-44c1-ab0a-a7140589d146/thumbnail/140x105/c60fae0763239a8a104c7e873e42169b/samsung-sch-r390-freeform-4-cellular-phone-cdma-tft-blue-u-s-cellular.jpg,"The Samsung Freeform 4 makes solid calls and is great if you're looking for a simple, entry-level handset with a keyboard.,,,",/products/samsung-freeform-4-u-s-cellular/,"Samsung Freeform 4,"
http://cnet3.cbsistatic.com/hub/i/r/2012/06/19/08134268-1976-45aa-a42c-de806ccc595a/thumbnail/140x105/fe4e0a4c7336fe51b0257f5c7409ea23/samsung-sch-r270u-chrono-2-cellular-phone-cdma-3g-tft-black-red-u-s-cellular.jpg,"Though its design and feature set are from another decade, the Samsung Chrono 2 succeeds at what a phone should do.,,,",/products/samsung-chrono-2-u-s-cellular/,"Samsung Chrono 2,"
http://cnet3.cbsistatic.com/hub/i/r/2012/07/08/93263b17-6d98-4356-a3ad-3095312421c5/thumbnail/140x105/33bbc40b4c2d243efebb0abd9132a8dc/samsung-sch-r220-jitterbug-plus-cellular-phone-cdma-tft-red-greatcall.jpg,"Though the senior-aimed Jitterbug Plus is easy to use and has good call quality, it's overpriced for its low-end features.","/products/jitterbug-plus-great-call/,/products/jitterbug-plus-great-call/prices/","Jitterbug Plus,"
http://cnet4.cbsistatic.com/hub/i/r/2012/05/22/2c254584-f977-483d-aaa0-e0e59cd2800c/thumbnail/140x105/42ed9818fb58625495f4364788e57135/2c254584-f977-483d-aaa0-e0e59cd2800c.jpg,"Pumped with high-performing hardware and creative software features, the Samsung Galaxy S3 is an excellent, top-end phone that's neck and neck with the HTC One X. Unfortunately, it only runs on Sprint's 3G network for now.","/products/samsung-galaxy-s-3-sprint/,/products/samsung-galaxy-s-3-sprint/prices/","Samsung Galaxy S III,"
http://cnet3.cbsistatic.com/hub/i/r/2014/02/12/41e99819-be63-47d8-855d-dad449d95f3a/thumbnail/140x105/122d49e5c57fc5025f74aa56109de42a/samsung-galaxy-s-iii-16gb-garnet-red-at-t.jpg,"Pumped with high-performing hardware and creative software features, the Samsung Galaxy S3 is an excellent, top-end phone that's neck and neck with the HTC One X.","/products/samsung-galaxy-s-3-at-t/,/products/samsung-galaxy-s-3-at-t/prices/","Samsung Galaxy S III,"
http://cnet3.cbsistatic.com/hub/i/r/2014/02/12/0d820627-c83e-425e-9ad3-bfad93231eb4/thumbnail/140x105/3f67b22ff5880c312e5b0861a97bd26d/samsung-galaxy-s-iii-16gb-pebble-blue-t-mobile.jpg,"Pumped with high-performing hardware and creative software features, the Samsung Galaxy S3 is an excellent, top-end phone that's neck and neck with the HTC One X.","/products/samsung-galaxy-s-iii-t-mobile/,/products/samsung-galaxy-s-iii-t-mobile/prices/","Samsung Galaxy S III,"
http://cnet3.cbsistatic.com/hub/i/r/2012/07/19/f93ef252-5c41-46fe-9658-c2158a8eaa80/thumbnail/140x105/764f45a784be0123a896e70d6e1dcd22/samsung-sgh-i827-appeal-android-phone-gsm-umts-3g-3-2-tft-silver-at-t.jpg,"The Samsung Galaxy Appeal delivers basic Android 2.3 functionality with a slide-out keyboard and wallet-friendly price, but there are performance and design trade-offs.","/products/samsung-galaxy-appeal-at-t/,/products/samsung-galaxy-appeal-at-t/prices/","Samsung Galaxy Appeal,"
http://cnet3.cbsistatic.com/hub/i/r/2014/02/12/16b8b1a1-ef3d-4c87-8406-8177e6b4689f/thumbnail/140x105/7013fb9920f1ac3f5b72435c33807511/samsung-focus-2-pure-white-at-t.jpg,"A generously low $50 price tag pumps up the value on the Windows Phone Samsung Focus 2, which has a satisfying range of features and support for LTE speeds.","/products/samsung-focus-2-pure-white-at-t/,/products/samsung-focus-2-pure-white-at-t/prices/","Samsung Focus 2,"
http://cnet4.cbsistatic.com/hub/i/r/2012/04/21/16d2523c-ebb4-445e-a632-99cce28896c4/thumbnail/140x105/c849d57ecbc4100b732e162ca2b7c6ad/samsung-galaxy-nexus-android-phone-cdma-4g-32-gb-4-65-hd-super-amoled-gray-sprint-nextel.jpg,"Though Sprint’s Samsung Galaxy Nexus retains the cache of being an official showpiece for Ice Cream Sandwich, it's no longer the only kid on the block. The fact that Sprint’s LTE network is not operational yet doesn’t help the phone, either.,,,",/products/samsung-galaxy-nexus-sprint/,"Samsung Galaxy Nexus,"
http://cnet3.cbsistatic.com/hub/i/r/2014/02/28/37eb60fd-b0b5-11e3-a24e-d4ae52e62bcc/thumbnail/140x105/abeb94d2e159f16028a36ccba4c46a4c/AppPrime-SamsungGalaxyS5.jpg,"Subtly improved and smartly refined, the Samsung Galaxy S5 is a superior superphone that hits every mark but the sharpest design.","/products/samsung-galaxy-s5/,/products/samsung-galaxy-s5/prices/","Samsung Galaxy S5,"
http://cnet4.cbsistatic.com/hub/i/r/2014/02/08/01037c5d-96ae-44e0-a6aa-5a683d3a753d/thumbnail/140x105/20f6dc12935bd52a912818a769f1f280/Samsung_Galaxy_Light_35835001-8768-002_620x433.jpg,Buy the Samsung Galaxy Light if you're looking for Android on a budget -- just be aware that you're trading price for performance.,"/products/samsung-galaxy-light/,/products/samsung-galaxy-light/prices/",Samsung Galaxy Light
http://cnet4.cbsistatic.com/hub/i/r/2013/11/22/5a597a94-2dde-4216-ab71-ca5c8ecf9d7b/thumbnail/140x105/8cce3f63fcf191b46cfdd02f8d27c5ea/galaxy-s4-mini-35780481-7967_610x407.jpg,"Its reliable specs and availability on four carriers make the Samsung Galaxy S4 Mini an easy-to-find midtier buy, but you should also compare the S4 Mini with its substantial competition.","/products/samsung-galaxy-s4-mini/,/products/samsung-galaxy-s4-mini/prices/",Samsung Galaxy S4 Mini
http://cnet3.cbsistatic.com/hub/i/r/2014/01/08/7d382594-6bf8-49b9-b144-b1d0dfd95bf4/thumbnail/140x105/93400f9da72bceaad6f617bdfee6f430/samsunggalaxyring-gallery-angle-1.jpg,"Pass on the slow, disappointing Samsung Galaxy Ring in favor of LG's superior Optimus F3.,,,",/products/samsung-galaxy-ring-virgin-mobile/,"Samsung Galaxy Ring,"
http://cnet3.cbsistatic.com/hub/i/r/2012/10/11/d9628704-f0e4-11e2-8c7c-d4ae52e62bcc/thumbnail/140x105/9bc7339c6e918856ef76b9a5099a4cef/GALAXY_SIII_mini_Product_Image(4).jpg.jpg,"First-time smartphone buyers get a lot for a little with Samsung's year-old Galaxy S3 Mini, but keep in mind that this is no high-end performer.,,,",/products/samsung-galaxy-s3-mini/,Samsung Galaxy S3 Mini
http://cnet3.cbsistatic.com/hub/i/r/2013/09/12/f1af90e2-0f53-4e8c-9740-63e0c31f6626/thumbnail/140x105/a2f40489254f6d350822e71ef6b21e0e/Samsung_Galaxy_Note_3-5648_610x458.jpg,"Though its plastic skin doesn't do its high price justice, Samsung's Galaxy Note 3 makes the most compelling case yet for a supersize phone.","/products/samsung-galaxy-note-3/,/products/samsung-galaxy-note-3/prices/",Samsung Galaxy Note 3
http://cnet3.cbsistatic.com/hub/i/r/2014/02/12/5fa92bbc-d926-4476-bb3a-31fb25116165/thumbnail/140x105/4ec166e6479f1a4912cb6ca490bed159/samsung-galaxy-discover-cricket-wireless.jpg,"The Samsung Galaxy Discover is an affordable prepaid Android choice, but weak call quality and short battery life make the Kyocera Hydro a better Cricket option.","/products/samsung-galaxy-discover-cricket-wireless/,/products/samsung-galaxy-discover-cricket-wireless/prices/","Samsung Galaxy Discover,"
http://cnet3.cbsistatic.com/hub/i/r/2013/09/24/ce6b4240-984b-4be5-b538-6997a675e941/thumbnail/140x105/4346443a99f1d0a9471044e2c594faed/Samsung_Galaxy_Admire_2_35769276-9508_610x407.jpg,"Buy the Samsung Galaxy Admire 2 for Cricket's best midrange value, though a few performance drawbacks mar the experience.,Pricing not available",/products/samsung-galaxy-admire-2-cricket-wireless/,"Samsung Galaxy Admire 2,"
http://cnet3.cbsistatic.com/hub/i/r/2014/02/12/39899a80-a9de-49ff-8ad0-c750b856fdcd/thumbnail/140x105/46c00e3b9f70a4e4d1139d087da72259/samsung-galaxy-mega-6-3.jpg,"Samsung's Galaxy Mega 6.3 is just about your only choice for a jumbo-screen phablet under $200, but those with more flexible budgets should consider a phone with a higher-resolution display.,,,",/products/samsung-galaxy-mega-6-3/,Samsung Galaxy Mega 6.3
http://cnet3.cbsistatic.com/hub/i/r/2013/08/27/3ee69053-d9e8-4bd4-90c1-988cba56a77c/thumbnail/140x105/f001add9fd7d953dda9fdf32096afb78/samsung-ativ-s-neo-windows-phone-cdma-gsm-umts-4g-16-gb-4-77-tft-royal-blue-sprint-nextel.jpg,"Though it's an unexceptional smartphone overall, the middle-of-the-road Samsung Ativ S Neo is a safe choice for those who shop by price.,,,",/products/samsung-ativ-s-neo-sprint/,"Samsung Ativ S Neo,"
http://cnet4.cbsistatic.com/hub/i/r/2014/02/12/48f8019c-0478-4b09-9699-6175c6f50854/thumbnail/140x105/5aac9f896785e4dfa59851b56c0adf48/samsung-conquer-4g-sprint.png,"Though you sacrifice some higher-end features, the Samsung Conquer 4G gives Sprint customers a solid 4G smartphone at an affordable price.","/products/samsung-conquer-4g-sprint/,/products/samsung-conquer-4g-sprint/prices/","Samsung Conquer 4G,"
http://cnet3.cbsistatic.com/hub/i/r/2011/03/30/989c0693-18e8-43c5-a745-8c7925ccd446/thumbnail/140x105/ab6e4719ea6420a534f0ec762f4dd807/samsung-nexus-s-android-phone-gsm-umts-3g-16-gb-4-super-amoled-t-mobile.jpg,"The Samsung Nexus S brings a much-needed stock Android OS, Gingerbread, to AT&T. But eight months after its original debut, the handset feels underpowered and behind the smartphone curve.","/products/samsung-nexus-s/,/products/samsung-nexus-s/prices/","Samsung Nexus S,"
http://cnet4.cbsistatic.com/hub/i/r/2011/07/12/9065d558-e781-43da-9ea0-d945040ca5f9/thumbnail/140x105/85bd604022b9590f7b75a557d6511f6b/samsung-freeform-3-cellular-phone-cdma-black-metropcs.jpg,"Thanks to great call quality and its sturdy keyboard, the Samsung Freeform III is a solid messaging phone at a reasonable price, despite a couple of drawbacks.","/products/samsung-freeform-iii-sch-r380-metropcs/,/products/samsung-freeform-iii-sch-r380-metropcs/prices/","Samsung Freeform III SCH-R380,"
http://cnet4.cbsistatic.com/hub/i/r/2011/06/06/48a33971-e8d3-4376-8e49-1a24697623b6/thumbnail/140x105/e405605165a21d1c9c36bc267b401fc1/samsung-sph-m380-trender-cellular-phone-cdma-sapphire-sprint-nextel.jpg,"If you're trying to avoid a data plan, the Samsung Trender is one affordable messaging option, though one of Sprint's budget Android phones could prove a better value.,,,",/products/samsung-trender-sph-m380/,"Samsung Trender SPH-M380,"
http://cnet4.cbsistatic.com/hub/i/r/2011/06/29/f4c239d2-a6b4-42f9-9060-a27630a9cf33/thumbnail/140x105/b8d20116ee4be4bcdcdde4b84176904d/f4c239d2-a6b4-42f9-9060-a27630a9cf33.jpg,"The Samsung Dart is a decent entry-level phone for T-Mobile, but there are better options out there.","/products/samsung-dart-t499-t-mobile/,/products/samsung-dart-t499-t-mobile/prices/","Samsung Dart T499,"
http://cnet4.cbsistatic.com/hub/i/r/2014/02/12/2aa6809a-4458-4f05-b917-12ad2ac99e4c/thumbnail/140x105/d451c68eabc54cae56243efcd5d2b7f5/samsung-gravity-smart-lunar-grey-t-mobile.png,The Samsung Gravity Smart is a competent Android messaging phone for smartphone newcomers in search of a physical keyboard at a budget price.,"/products/samsung-gravity-smart/,/products/samsung-gravity-smart/prices/","Samsung Gravity Smart,"
http://cnet3.cbsistatic.com/hub/i/r/2014/02/12/0f93a99c-8967-4a08-bbb5-d31102b7a02f/thumbnail/140x105/fab3a0785e70da57221f807426f88c63/samsung-exhibit-4g-black-t-mobile.png,"A great price makes the Samsung Exhibit 4G a compelling option for Android fans on the lookout for a deal, without sacrificing features.","/products/samsung-exhibit-4g/,/products/samsung-exhibit-4g/prices/","Samsung Exhibit 4G,"
http://cnet3.cbsistatic.com/hub/i/r/2011/05/13/59b111f7-b647-4a77-b948-3bf47e77b518/thumbnail/140x105/3260a0412e0ad56e33ab447720326e58/59b111f7-b647-4a77-b948-3bf47e77b518.jpg,"The Samsung Infuse 4G disappoints in some areas, but it's still a very good Android smartphone for AT&T customers as long as you're OK with the larger design.","/products/samsung-infuse-4g-at-t/,/products/samsung-infuse-4g-at-t/prices/","Samsung Infuse 4G,"
http://cnet3.cbsistatic.com/hub/i/r/2011/04/20/3d198a94-fb7c-4eb8-996a-41fd1009da95/thumbnail/140x105/a99dea7bb0c9c7a6d828a9ee9b63bcc8/samsung-replenish-android-phone-cdma-2-8-tft-onyx-black-sprint.jpg,"With a price tag of just $50, the Samsung Replenish offers good value as a basic, easy-to-use Android phone, and one that's environmentally conscious to boot.,,,",/products/samsung-replenish/,"Samsung Replenish,"
http://cnet3.cbsistatic.com/hub/i/r/2014/02/12/ccbdd3d1-3e9c-4134-92c6-70bd11db00d5/thumbnail/140x105/3af7234f60e397dbff2b8949067ca7f1/samsung-galaxy-s-ii-unlocked.png,"Despite a few complaints, the Samsung Galaxy S II hits all the high notes, making the unlocked handset Samsung's most advanced and successful smartphone to date.","/products/samsung-galaxy-s-ii-unlocked/,/products/samsung-galaxy-s-ii-unlocked/prices/","Samsung Galaxy S II,"
