image,desc,link,title
http://cnet4.cbsistatic.com/hub/i/r/2014/02/12/51a1e91f-dbaf-4b55-9a5f-de9bab6cd137/thumbnail/140x105/ae49a59b1af126ec17377934df6f2409/htc-hd7s-at-t.png,"The HTC HD7S offers the benefit of a large touch screen with a sharp picture and fast performance, but it falls short of the smartphone competition in terms of camera and call quality.","/products/htc-hd7s/,/products/htc-hd7s/prices/","HTC HD7S,"
http://cnet4.cbsistatic.com/hub/i/r/2010/10/20/d8878760-6637-429c-83a5-646cd1f3c2f7/thumbnail/140x105/f942f748ceb26c248d0fc2b3109ad540/htc-evo-4g-android-phone-cdma-4g-4-3-white-sprint-nextel.jpg,"The HTC Evo 4G is easily Sprint's best smartphone and one of today's top Android devices. It also shows the promise of 4G, which will grow as Sprint's WiMax network expands, but until there's broader 4G coverage, it's hard to agree with the mandatory premium data add-on fee.","/products/htc-evo-4g-sprint/,/products/htc-evo-4g-sprint/prices/","HTC Evo 4G,"
http://cnet3.cbsistatic.com/hub/i/r/2014/02/12/96b3cab0-c4f0-42bc-bbd6-78ed6e7273ec/thumbnail/140x105/d8fa59c2af7691b1c8f25d2dddac78c8/htc-hd7-t-mobile.png,"The hardware could use a bit of updating, but the HTC HD7 for T-Mobile combines the power of Windows Phone 7 with a large touch screen and delivers satisfying performance.","/products/htc-hd7-t-mobile/,/products/htc-hd7-t-mobile/prices/","HTC HD7,"
http://cnet3.cbsistatic.com/hub/i/r/2011/09/17/49188709-c014-46b8-8c7d-b09e12d6d57f/thumbnail/140x105/9d00b3e4b1a251f32574f6b125a650bb/t-mobile-mytouch-4g-android-phone-gsm-umts-3g-3-8-tft-black-t-mobile.jpg,"Though video chat isn't ready for prime time, there's plenty to love about the T-Mobile MyTouch 4G, including its speed, sleek and sturdy design, and great call quality.","/products/t-mobile-mytouch-4g/,/products/t-mobile-mytouch-4g/prices/","T-Mobile MyTouch 4G,"
http://cnet3.cbsistatic.com/hub/i/r/2010/10/14/900caacb-d560-43cc-8745-8dbf6c892288/thumbnail/140x105/50e13fa3cb9639fe4fd66ebe6e8e301d/900caacb-d560-43cc-8745-8dbf6c892288.jpg,"The HTC Surround features the high-quality design that we've come to expect from HTC, but the only thing its built-in speakers really add to the phone is weight. Unless you're set on the speakers, the Samsung Focus is a sleeker Windows Phone 7 device for AT&T with slightly better performance and options.","/products/htc-surround-at-t/,/products/htc-surround-at-t/prices/","HTC Surround,"
http://cnet3.cbsistatic.com/hub/i/r/2014/02/12/4010012c-35ad-4ee0-bde0-000bc894eadc/thumbnail/140x105/79806e8f7be8e2901e9c8f0da6516028/t-mobile-g2.png,"Some minor issues aside, the T-Mobile G2 is one of the carrier's top Android smartphones, offering an excellent QWERTY keyboard, speed, and plenty of features.","/products/t-mobile-g2/,/products/t-mobile-g2/prices/",T-Mobile G2
http://cnet4.cbsistatic.com/hub/i/r/2010/03/04/e1ea5d17-1adc-49a0-9730-511382a01a89/thumbnail/140x105/2739c28da1f44c71b750fa458a32ed23/htc-desire-android-phone-gsm-umts-3g-3-7.jpg,"Sleek and fast, the HTC Desire is not only U.S. Cellular's best Android device but the carrier's best smartphone to date.,,,",/products/htc-desire-u-s-cellular/,"HTC Desire,"
http://cnet3.cbsistatic.com/hub/i/r/2010/05/28/39f82fe2-86f0-4c26-aa5a-0ac97211c67e/thumbnail/140x105/13e8914b5710b259b0ad6b30fafae76d/39f82fe2-86f0-4c26-aa5a-0ac97211c67e.jpg,"Designed for international markets, the HTC Wildfire is a compact, budget-friendly Android phone packed with features, but you can find similar devices in North America for less on contract and with added 3G support.","/products/htc-wildfire/,/products/htc-wildfire/prices/","HTC Wildfire,"
http://cnet3.cbsistatic.com/hub/i/r/2010/06/22/a4fc876f-1994-4c2d-870d-07cca3a611fe/thumbnail/140x105/651c5c38ebe64b2ec020e519bf1183f7/a4fc876f-1994-4c2d-870d-07cca3a611fe.jpg,"The HTC Aria is a solid, midrange Android smartphone,  but it's a shame AT&T restricts it by blocking Android's capability to install third-party apps.","/products/htc-aria-at-t/,/products/htc-aria-at-t/prices/","HTC Aria,"
http://cnet4.cbsistatic.com/fly/117-fly/bundles/cnetcss/images/placeholder/image_placeholder.png,"The T-Mobile MyTouch 3G Slide isn't the flashiest Android device on the block, but its midrange feature set and friendly user interface make it a good choice for first-time smartphone buyers.","/products/t-mobile-mytouch-3g-slide/,/products/t-mobile-mytouch-3g-slide/prices/","T-Mobile MyTouch 3G Slide,"
http://cnet4.cbsistatic.com/fly/117-fly/bundles/cnetcss/images/placeholder/image_placeholder.png,"With its polished design and user interface, and blazing fast speeds, the HTC Droid Incredible takes pole position as Verizon's top smartphone and is now the Android device to beat.","/products/htc-droid-incredible-verizon-wireless/,/products/htc-droid-incredible-verizon-wireless/prices/","HTC Droid Incredible,"
http://cnet4.cbsistatic.com/hub/i/r/2013/06/14/207c86d6-c0ae-4ab7-98fb-520c35091be2/thumbnail/140x105/e48fb0b80c5787c7e1cc58d60df7c004/htc-one-vx-android-phone-gsm-umts-4g-8-gb-4-5-super-lcd-2-white-at-t.jpg,"It may not be a fire-breathing superphone, but the HTC One VX offers plenty of Android goodness for under $50.","/products/htc-one-vx/,/products/htc-one-vx/prices/",HTC One VX
http://cnet3.cbsistatic.com/hub/i/r/2013/08/28/7efb03cc-7fd4-41bd-a4bc-5c236f9c623b/thumbnail/140x105/8fec936e80817835f858b88de9699afd/HTC_One_Xplus_35477659_01.jpg,"Although it does have some flaws, the $199.99 HTC One X+ is currently the best Android buy on AT&T.,,,",/products/htc-one-x-plus-at-t/,"HTC One X+,"
http://cnet4.cbsistatic.com/hub/i/r/2013/08/28/a8223960-7336-4717-ab5d-2476d30db9a3/thumbnail/140x105/6af40d38da13f626f85f2a5d40a5c1af/HTC_Droid_DNA_35536642_06.jpg,"With quad-core power, 4G LTE, a lovely 5-inch screen, and a stunning design, the $199.99 HTC Droid DNA is currently Verizon's best Android deal.","/products/htc-droid-dna-verizon-wireless/,/products/htc-droid-dna-verizon-wireless/prices/","HTC Droid DNA,"
http://cnet4.cbsistatic.com/hub/i/r/2012/03/05/7ef1b0d1-f2b2-4a51-90f0-67937d3d14e5/thumbnail/140x105/608298e338702e1b8296c44244215d58/htc-one-5-android-phone-gsm-umts-3g-4-gb-3-7-super-lcd-2.jpg,"The HTC One V's premium design is fashionable but demanding Android fans should steer clear of this phone's poor performance.,,,",/products/htc-one-v-u-s-cellular/,"HTC One V,"
http://cnet3.cbsistatic.com/hub/i/r/2012/06/05/b44f7562-80ab-4611-8df5-832ab3a764c1/thumbnail/140x105/85dd60bc55d59354e2dced64bc6749ea/htc-evo-design-4g-android-phone-cdma-gsm-umts-4g-4-gb-4-super-lcd-boost.jpg,The HTC Evo Design 4G may be Boost Mobile's top dog but it's fenced in by a high price and weak performance.,"/products/htc-evo-design-4g-boost-mobile/,/products/htc-evo-design-4g-boost-mobile/prices/","HTC Evo Design 4G,"
http://cnet4.cbsistatic.com/hub/i/r/2014/02/12/0f67f9d9-b848-4845-9934-7c0f0417b527/thumbnail/140x105/f84d7078aa6f958314f167277953329b/htc-droid-incredible-4g-lte-verizon-wireless.jpg,"HTC's Droid Incredible 4G LTE is compact and costs less than Verizon's other smartphones, but it still adds up to a raw deal.","/products/htc-droid-incredible-4g-lte-verizon-wireless/,/products/htc-droid-incredible-4g-lte-verizon-wireless/prices/","HTC Droid Incredible 4G LTE,"
http://cnet3.cbsistatic.com/hub/i/r/2014/02/12/2a48f137-80d3-4fab-b199-85074d3e8e42/thumbnail/140x105/cafd8ce772701eb856cae4cdb4fcf0f7/htc-evo-4g-lte-white-sprint.jpg,"The HTC Evo 4G LTE is a worthy successor to Sprint's Evo family, as long as you remember one important caveat: until Sprint gets its LTE network off the ground, the Evo 4G LTE won't actually run 4G -- it will be 3G-only at first.","/products/htc-evo-4g-lte-sprint/,/products/htc-evo-4g-lte-sprint/prices/","HTC Evo 4G LTE,"
http://cnet3.cbsistatic.com/hub/i/r/2014/02/12/f8ee034d-d0a4-461a-af0f-b54d574dde70/thumbnail/140x105/b3622dd26f8ad46c69aa03d1c0201070/htc-one-x-white-at-t.jpg,"Quad-core processing isn't everything, and AT&T's new $199.99 HTC One X proves it. This advanced Android has style, speed, blazing 4G, and power galore.","/products/htc-one-10-at-t/,/products/htc-one-10-at-t/prices/","HTC One X,"
http://cnet4.cbsistatic.com/hub/i/r/2012/03/06/abd67388-c143-4e1d-93cc-60d48b461f80/thumbnail/140x105/d4d8008aab31fe997d3ba0d143ccd6bc/abd67388-c143-4e1d-93cc-60d48b461f80.jpg,"The HTC One S is the best phone you can get on T-Mobile (for now), wrapping Android 4.0, 4G data speeds, and a beautiful 4.3-inch AMOLED screen into one svelte package.","/products/htc-one-s-gradient-blue-t-mobile/,/products/htc-one-s-gradient-blue-t-mobile/prices/","HTC One S,"
http://cnet3.cbsistatic.com/hub/i/r/2014/02/12/28e0bb6c-0558-4ec9-8fa8-87d5cb09b187/thumbnail/140x105/6644de211691a702f5ea28f8b18fd732/htc-titan-ii-at-t.jpg,"The HTC Titan II pushes the limit of just how big and capable a Windows smartphone can be. If it weren't for the lower-priced Nokia Lumia 900, the Titan II would be the greatest Windows Phone 7 handset to walk the earth.,,,",/products/htc-titan-ii-at-t/,"HTC Titan II,"
http://cnet4.cbsistatic.com/hub/i/r/2014/02/12/07ab50cc-1678-4173-ae81-44b32b220a74/thumbnail/140x105/aedd12cc0e91865ac0a758554a3a2e11/htc-trophy-unlocked.png,"The HTC Trophy isn't Verizon's most powerful or advanced smartphone, but if you don't need all the bells and whistles, the Windows Phone offers great ease of use and good integration of features in a sleek package.","/products/htc-trophy/,/products/htc-trophy/prices/","HTC Trophy,"
http://cnet4.cbsistatic.com/hub/i/r/2014/02/12/4640435a-e925-4b9d-8ef2-8880486e7410/thumbnail/140x105/328a1d22feb93d5f045f2d11e81f4f41/htc-droid-incredible-2-black-verizon-wireless.png,"Though the lack of some features is disappointing, the HTC Droid Incredible 2 is an improved device and a good choice for Verizon customers looking for a global smartphone.","/products/htc-droid-incredible-2/,/products/htc-droid-incredible-2/prices/","HTC Droid Incredible 2,"
http://cnet3.cbsistatic.com/hub/i/r/2011/02/18/71683487-ad08-4f7e-b374-807315b98f7c/thumbnail/140x105/b1b6de4e876a8d1716485b3442b323f8/htc-incredible-s-android-phone-gsm-umts-3g-4-super-lcd.jpg,"The HTC Incredible S might not impress the tech enthusiast crowd, but it works as a midtier Android smartphone, offering some nice improvements over its predecessor.","/products/htc-incredible-s-unlocked/,/products/htc-incredible-s-unlocked/prices/","HTC Incredible S,"
http://cnet3.cbsistatic.com/hub/i/r/2011/03/31/45672fce-0a21-4dc5-aaf5-f508b792ab60/thumbnail/140x105/25fbad3ba61a21764a6170aa985f3681/htc-7-pro-windows-phone-gsm-umts-3g-8-gb-3-6.jpg,"The HTC Arrive, Sprint's first Windows 7 phone, is a solid effort that largely delivers, although it will disappoint those looking for a 4G smartphone.","/products/htc-arrive-sprint/,/products/htc-arrive-sprint/prices/","HTC Arrive,"
http://cnet4.cbsistatic.com/hub/i/r/2011/02/09/c906a1c8-c1ce-489f-9564-3f45233065ee/thumbnail/140x105/07955355540ca66a2c349e1b51862dbc/htc-thunderbolt-android-phone-cdma-4g-4-3-tft-refurbished-verizon.jpg,"The HTC ThunderBolt lights up with blazingly fast data speeds, but those who want 4G now should be aware that it takes a big toll on the smartphone's battery life.","/products/htc-thunderbolt-verizon-wireless/,/products/htc-thunderbolt-verizon-wireless/prices/","HTC ThunderBolt,"
http://cnet4.cbsistatic.com/hub/i/r/2011/02/14/4dc76c5b-24db-45b6-ae94-d2d090ad1505/thumbnail/140x105/e72c3df92ebd003f96be21fff3678388/htc-freestyle-cellular-phone-gsm-umts-3g-tft-at-t-with-gophone.jpg,"For the right user, the HTC Freestyle offers a beginner smartphone experience without the high price.","/products/htc-freestyle/,/products/htc-freestyle/prices/","HTC Freestyle,"
http://cnet4.cbsistatic.com/hub/i/r/2014/02/12/938d1cca-4127-4e87-ad7d-a3a17f15f420/thumbnail/140x105/8a1c7c343f51ea645e6a553aa8b2d172/htc-inspire-4g-red-at-t.jpg,"Though dual-core phones are on the way, the HTC Inspire 4G stands as one of AT&T's best, high-end Android devices and is an incredible value.","/products/htc-inspire-4g/,/products/htc-inspire-4g/prices/","HTC Inspire 4G,"
http://cnet3.cbsistatic.com/hub/i/r/2010/10/12/3c28ac7e-5159-4727-912b-89be9cd89373/thumbnail/140x105/05718c786169b7b433cadb6cbd082f18/htc-7-mozart-windows-phone-gsm-umts-3g-8-gb-3-7.jpg,"The HTC Mozart is a beautifully designed Windows Phone 7 device that offers good performance, but fails to deliver on one of its hallmark features.","/products/htc-mozart-unlocked/,/products/htc-mozart-unlocked/prices/","HTC Mozart,"
http://cnet3.cbsistatic.com/hub/i/r/2011/01/10/36101339-5b65-4a7b-83f7-c269c038eecc/thumbnail/140x105/ba63f013f6bbcab99a61f08583a9d178/htc-evo-shift-4g-android-phone-cdma-4g-3-6-tft-black-sprint-nextel.jpg,"For those who crave a physical keyboard, the HTC Evo Shift 4G is a solid choice with a more wallet-friendly price than its 4G competitors, and it doesn't sacrifice too many features.","/products/htc-evo-shift-4g-sprint/,/products/htc-evo-shift-4g-sprint/prices/","HTC Evo Shift 4G,"
http://cnet4.cbsistatic.com/hub/i/r/2010/08/05/5c3cc70d-7803-4101-89dd-84291d0cfaeb/thumbnail/140x105/f40f7c7e358234484fd96b2f4d3d6ef8/htc-wildfire-android-phone-gsm-umts-3g-3-2-tft-black-alltel.jpg,"For Alltel customers on a budget, the HTC Wildfire is a very affordable and decently featured Android phone, but it comes at the cost of screen quality and processor speed.,,,",/products/htc-wildfire-alltel-wireless/,"HTC Wildfire,"
http://cnet4.cbsistatic.com/fly/117-fly/bundles/cnetcss/images/placeholder/image_placeholder.png,"With its design improvements and feature enhancements, the HTC Legend is a worthy upgrade from the Hero and one of the most solid and well-built Android phones we've seen in its class. We can only hope that a North American version is released soon.,,,",/products/htc-legend-silver/,HTC Legend
http://cnet4.cbsistatic.com/hub/i/r/2014/02/12/dceef36a-09f9-4e9a-a648-db7457f8cef1/thumbnail/140x105/3218294b4bf4b1e2b273ba4d03fc9074/htc-hd2-unlocked.gif,"The HTC HD2's size and older operating system aren't ideal, but you won't find a more powerful or  entertaining smartphone in T-Mobile's lineup.","/products/htc-hd2/,/products/htc-hd2/prices/","HTC HD2,"
http://cnet4.cbsistatic.com/hub/i/r/2013/08/24/e5f159ee-fdc2-11e2-8c7c-d4ae52e62bcc/thumbnail/140x105/a2810fd9c39cdf2271159ce529d790a3/33906802-2-200-OVR-1.gif,"It doesn't have all the features we'd like, but the Nexus One greatly enhances the Google Android family with a fast processor, good call quality, and improved voice control features. What's more, we love that all versions of the phone will be unlocked.","/products/htc-nexus-one/,/products/htc-nexus-one/prices/","HTC Nexus One by Google,"
http://cnet3.cbsistatic.com/hub/i/r/2009/11/10/b94be032-9dbc-4ec6-995f-2de7162a89f3/thumbnail/140x105/e12bd8fd20771d4d886fb202cb4db505/htc-droid-eris-android-phone-cdma-3-2-tft-verizon.jpg,"Though its performance wasn't completely top-notch and we would prefer a more recent Android OS version, the HTC Droid Eris is a satisfying Android device that offers a nice contrast to the Motorola Droid. And you can't beat the price.","/products/htc-droid-eris-verizon-wireless/,/products/htc-droid-eris-verizon-wireless/prices/","HTC Droid Eris,"
http://cnet3.cbsistatic.com/hub/i/r/2009/10/05/ad979a8f-cd26-4d18-8dcc-a9049195287f/thumbnail/140x105/0473d4cb3614d967d1d4f5839969e446/htc-tilt-2-smartphone-gsm-umts-3g-3-6-tft-black-refurbished-at-t.jpg,"Delivering an improved design and updated operating system, the HTC Tilt 2 is a worthy upgrade and offers AT&T's business customers a powerful smartphone.,Pricing not available",/products/htc-tilt-2-at-t/,"HTC Tilt 2,"
http://cnet4.cbsistatic.com/hub/i/r/2014/02/12/af9145f3-2a35-430c-a4cf-fd20e3118f6b/thumbnail/140x105/13635d28b4a16ea58d78ef7f9b7c5e63/htc-touch2-unlocked.gif,"With the design improvements and enhancements of Windows Mobile 6.5, the HTC Touch2 makes for a nice smartphone for first-time users. Unfortunately, it's not bound for the U.S. and may not be worth its unlocked price.,As Reviewed: $599.99,Check manufacturer's site for availability",/products/htc-touch2-unlocked/,"HTC Touch2,"
http://cnet3.cbsistatic.com/hub/i/r/2009/10/01/3a6ec287-dd3b-432f-a236-bcc22c88e4e3/thumbnail/140x105/9a3f98ec9d8d5618afb1ca6680ec142d/htc-imagio-smartphone-cdma-gsm-umts-3g-3-6-tft-verizon.jpg,"The HTC Imagio is rich with both multimedia and business features, making it a great all-in-one smartphone for the Verizon globe-trotter.","/products/htc-imagio-verizon-wireless/,/products/htc-imagio-verizon-wireless/prices/","HTC Imagio,"
http://cnet3.cbsistatic.com/hub/i/r/2009/10/15/82aab1b9-c4fb-4f93-96fa-13542e8b4103/thumbnail/140x105/44e511456f4604ba4d98f2fe2a087c1f/htc-hero-android-phone-cdma-3-2-tft-sprint-nextel.jpg,"While it could use a boost in the performance department, the HTC Hero is the most feature-packed Google Android device to date, bringing some notable improvements and a highly customizable interface.","/products/htc-hero-sprint/,/products/htc-hero-sprint/prices/","HTC Hero,"
http://cnet4.cbsistatic.com/hub/i/r/2009/10/27/3834e72f-da8b-49ce-b246-8bb662db0239/thumbnail/140x105/8805ba2bd6c4451995a387a2ce2fab23/htc-touch-pro-2-smartphone-gsm-umts-3g-3-6-tft-t-mobile.jpg,"Though hefty in size and price, the HTC Touch Pro2 offers T-Mobile's business customers a powerful smartphone with robust messaging, voice capabilities, and a slick user interface.","/products/htc-touch-pro2-t-mobile/,/products/htc-touch-pro2-t-mobile/prices/","HTC Touch Pro2,"
http://cnet3.cbsistatic.com/hub/i/r/2009/06/24/19fcd69a-e2a1-41a8-bed9-71db72e4be46/thumbnail/140x105/95000531427f51dde33295d8e1b567f2/t-mobile-mytouch-3g-android-phone-gsm-umts-3g-3-2-tft-white-t-mobile.jpg,"With the T-Mobile MyTouch 3G, the Google Android OS gets a much-needed boost. A few complaints remain, and some users may bemoan the lack of a physical keyboard, but we approve of its eye-catching design and interface, improved features, and satisfying performance.","/products/t-mobile-mytouch-3g/,/products/t-mobile-mytouch-3g/prices/","T-Mobile MyTouch 3G,"
http://cnet4.cbsistatic.com/fly/117-fly/bundles/cnetcss/images/placeholder/image_placeholder.png,"Verizon Wireless XV6900 is a stunning smartphone with a cool touch interface and generally good performance, but the Sprint version offers a slightly better value for your money.,Pricing not available",/products/verizon-wireless-xv6900/,Verizon Wireless XV6900
http://cnet4.cbsistatic.com/hub/i/r/2009/10/27/fa214dd0-128f-4421-a0b7-ab86d1ac6fb2/thumbnail/140x105/c09dd20bb105fe588a3be4930b43cc53/htc-tilt-smartphone-gsm-umts-3g-2-8-tft-black-at-t.jpg,"The AT&T Tilt promises to be the carrier's most powerful smartphone for business users with its full range of wireless options, Windows Mobile 6, and innovative tilt screen.","/products/at-t-tilt/,/products/at-t-tilt/prices/",AT&T Tilt
http://cnet4.cbsistatic.com/hub/i/r/2007/06/24/dea73503-48ff-4377-acb1-a15df6242d56/thumbnail/140x105/c920eca3efcd206be7bb43d2e83199db/sprint-mogul-by-htc-smartphone-cdma-2-8-tft.jpg,"The Sprint Mogul by HTC brings some needed design and feature updates to its predecessor, and refreshes the carrier's staid lineup of smartphones. It has some performance issues, but is worth the upgrade.","/products/htc-mogul-ppc-6800-sprint/,/products/htc-mogul-ppc-6800-sprint/prices/","HTC Mogul PPC-6800,"
